	VFID	VF_Name	Bacteria	VFCID	VFcategory	ESKAPE	fasID	Virulence_factor
3479	VF0118	TTSS	Shigella flexneri	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	mxiD
3480	VF0118	TTSS	Shigella flexneri	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	mxiC
3481	VF0118	TTSS	Shigella flexneri	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	mxiA
3482	VF0118	TTSS	Shigella flexneri	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	spa15
3483	VF0118	TTSS	Shigella flexneri	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	spa47
3484	VF0118	TTSS	Shigella flexneri	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	spa13
3485	VF0118	TTSS	Shigella flexneri	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	spa32
3486	VF0118	TTSS	Shigella flexneri	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	spa33
3487	VF0118	TTSS	Shigella flexneri	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	spa24
3488	VF0118	TTSS	Shigella flexneri	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	spa9
3489	VF0118	TTSS	Shigella flexneri	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	spa29
3490	VF0118	TTSS	Shigella flexneri	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	spa40
3491	VF0118	TTSS	Shigella flexneri	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	virB
3492	VF0579	T6SS	Shigella sonnei	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	hcp1/tssD1
3493	VF0579	T6SS	Shigella sonnei	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	tssA
3494	VF0579	T6SS	Shigella sonnei	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	tssM
3495	VF0579	T6SS	Shigella sonnei	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	tssA
3496	VF0579	T6SS	Shigella sonnei	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	tssL
3497	VF0579	T6SS	Shigella sonnei	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	tssJ
3498	VF0579	T6SS	Shigella sonnei	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	fha
3499	VF0579	T6SS	Shigella sonnei	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	tssG
3500	VF0579	T6SS	Shigella sonnei	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	tssF
3501	VF0579	T6SS	Shigella sonnei	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	tssB
3502	VF0579	T6SS	Shigella sonnei	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	hcp2/tssD2
3503	VF0579	T6SS	Shigella sonnei	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	vgrG/tssI
3504	VF0579	T6SS	Shigella sonnei	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	rhs/PAAR
3505	VF0001	<alpha>-hemolysin	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	hly/hla
3506	VF0002	<beta>-hemolysin	Staphylococcus aureus	VFC0235	Exotoxin	Positive		
3507	VF0007	<delta>-hemolysin	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	hld
3508	VF0011	<gamma>-hemolysin	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	hlgA
3509	VF0011	<gamma>-hemolysin	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	hlgC
3510	VF0011	<gamma>-hemolysin	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	hlgB
3511	VF0422	AdsA	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	adsA
3512	VF0024	Aureolysin	Staphylococcus aureus	VFC0251	Exoenzyme	Positive	VFG048215(gb|WP_012105311)	aur
3513	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	cap8B
3514	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	cap8C
3515	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	cap8D
3516	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	cap8E
3517	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	cap8F
3518	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	cap8G
3519	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	cap8H
3520	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	cap8I
3521	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	cap8J
3522	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	cap8K
3523	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	cap8L
3524	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	cap8M
3525	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	capN
3526	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	cap8O
3527	VF0003	Capsule	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	cap8P
3528	VF0424	CHIPS	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	chp
3529	VF0004	Clumping factor	Staphylococcus aureus	VFC0001	Adherence	Positive	VFG048215(gb|WP_012105311)	clfA
3530	VF0004	Clumping factor	Staphylococcus aureus	VFC0001	Adherence	Positive	VFG048215(gb|WP_012105311)	clfB
3531	VF0005	CNA	Staphylococcus aureus	VFC0001	Adherence	Positive	VFG048215(gb|WP_012105311)	cna
3532	VF0016	Eap/Map	Staphylococcus aureus	VFC0001	Adherence	Positive	VFG048215(gb|WP_012105311)	eap/map
3533	VF0008	EbpS	Staphylococcus aureus	VFC0001	Adherence	Positive	VFG048215(gb|WP_012105311)	ebp
3534	VF0009	Exfoliative toxin	Staphylococcus aureus	VFC0251	Exoenzyme	Positive	VFG048215(gb|WP_012105311)	eta
3535	VF0009	Exfoliative toxin	Staphylococcus aureus	VFC0251	Exoenzyme	Positive	VFG048215(gb|WP_012105311)	etb
3536	VF0010	FnBPs	Staphylococcus aureus	VFC0001	Adherence	Positive	VFG048215(gb|WP_012105311)	fnbB
3537	VF0010	FnBPs	Staphylococcus aureus	VFC0001	Adherence	Positive	VFG048215(gb|WP_012105311)	fnbA
3538	VF0013	Hyaluronate lyase	Staphylococcus aureus	VFC0251	Exoenzyme	Positive	VFG048215(gb|WP_012105311)	hysA
3539	VF0014	Intercellular adhesion proteins	Staphylococcus aureus	VFC0271	Biofilm	Positive	VFG048215(gb|WP_012105311)	icaR
3540	VF0014	Intercellular adhesion proteins	Staphylococcus aureus	VFC0271	Biofilm	Positive	VFG048215(gb|WP_012105311)	icaA
3541	VF0014	Intercellular adhesion proteins	Staphylococcus aureus	VFC0271	Biofilm	Positive	VFG048215(gb|WP_012105311)	icaD
3542	VF0014	Intercellular adhesion proteins	Staphylococcus aureus	VFC0271	Biofilm	Positive	VFG048215(gb|WP_012105311)	icaB
3543	VF0014	Intercellular adhesion proteins	Staphylococcus aureus	VFC0271	Biofilm	Positive	VFG048215(gb|WP_012105311)	icaC
3544	VF0015	Isd	Staphylococcus aureus	VFC0272	Nutritional/Metabolic factor	Positive	VFG048215(gb|WP_012105311)	isdB
3545	VF0015	Isd	Staphylococcus aureus	VFC0272	Nutritional/Metabolic factor	Positive	VFG048215(gb|WP_012105311)	isdA
3546	VF0015	Isd	Staphylococcus aureus	VFC0272	Nutritional/Metabolic factor	Positive	VFG048215(gb|WP_012105311)	isdC
3547	VF0015	Isd	Staphylococcus aureus	VFC0272	Nutritional/Metabolic factor	Positive	VFG048215(gb|WP_012105311)	isdE
3548	VF0015	Isd	Staphylococcus aureus	VFC0272	Nutritional/Metabolic factor	Positive	VFG048215(gb|WP_012105311)	isdG
3549	VF0015	Isd	Staphylococcus aureus	VFC0272	Nutritional/Metabolic factor	Positive	VFG048215(gb|WP_012105311)	isdD
3550	VF0015	Isd	Staphylococcus aureus	VFC0272	Nutritional/Metabolic factor	Positive	VFG048215(gb|WP_012105311)	isdF
3551	VF0015	Isd	Staphylococcus aureus	VFC0272	Nutritional/Metabolic factor	Positive	VFG048215(gb|WP_012105311)	srtB
3552	VF0015	Isd	Staphylococcus aureus	VFC0272	Nutritional/Metabolic factor	Positive	VFG048215(gb|WP_012105311)	isdI
3553	VF0015	Isd	Staphylococcus aureus	VFC0272	Nutritional/Metabolic factor	Positive	VFG048215(gb|WP_012105311)	harA
3554	VF0012	Lipase	Staphylococcus aureus	VFC0251	Exoenzyme	Positive	VFG048215(gb|WP_012105311)	geh
3555	VF0012	Lipase	Staphylococcus aureus	VFC0251	Exoenzyme	Positive	VFG048215(gb|WP_012105311)	lip
3556	VF0018	PVL	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	lukF-PV
3557	VF0018	PVL	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	lukS-PV
3558	VF0423	Sbi	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	sbi
3559	VF0425	SCIN	Staphylococcus aureus	VFC0258	Immune modulation	Positive	VFG048215(gb|WP_012105311)	scn
3560	VF0019	SDr	Staphylococcus aureus	VFC0001	Adherence	Positive	VFG048215(gb|WP_012105311)	sdrC
3561	VF0019	SDr	Staphylococcus aureus	VFC0001	Adherence	Positive	VFG048215(gb|WP_012105311)	sdrD
3562	VF0019	SDr	Staphylococcus aureus	VFC0001	Adherence	Positive	VFG048215(gb|WP_012105311)	sdrE
3563	VF0020	SE	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	sea
3564	VF0020	SE	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	selq
3565	VF0020	SE	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	selk
3566	VF0020	SE	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	seb
3567	VF0020	SE	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	seh
3568	VF0020	SE	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	sell
3569	VF0020	SE	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	sec
3570	VF0017	SpA	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	spa
3571	VF0990	SSLs	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	set26
3572	VF0990	SSLs	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	set25
3573	VF0990	SSLs	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	set24
3574	VF0990	SSLs	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	set23
3575	VF0990	SSLs	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	set22
3576	VF0990	SSLs	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	set21
3577	VF0990	SSLs	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	set20
3578	VF0990	SSLs	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	set19
3579	VF0990	SSLs	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	set18
3580	VF0990	SSLs	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	set17
3581	VF0990	SSLs	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	set16
3582	VF0006	Staphopain	Staphylococcus aureus	VFC0251	Exoenzyme	Positive	VFG048215(gb|WP_012105311)	sspC
3583	VF0006	Staphopain	Staphylococcus aureus	VFC0251	Exoenzyme	Positive	VFG048215(gb|WP_012105311)	sspB
3584	VF0421	Staphylocoagulase	Staphylococcus aureus	VFC0251	Exoenzyme	Positive	VFG048215(gb|WP_012105311)	coa
3585	VF0021	Staphylokinase	Staphylococcus aureus	VFC0251	Exoenzyme	Positive	VFG048215(gb|WP_012105311)	sak
3586	VF0022	TSST-1	Staphylococcus aureus	VFC0235	Exotoxin	Positive	VFG048215(gb|WP_012105311)	tsst-1
3587	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	essA
3588	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esxA
3589	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esaA
3590	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esaB
3591	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	essB
3592	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	essC
3593	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esxC
3594	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esxB
3595	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esaE
3596	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esxD
3597	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esaD
3598	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esaG
3599	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esaG
3600	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esaG
3601	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esaG
3602	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esaG
3603	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esaG
3604	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esaG
3605	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esaG
3606	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	VFG048215(gb|WP_012105311)	esaG
3607	VF0023	V8 protease	Staphylococcus aureus	VFC0251	Exoenzyme	Positive	VFG048215(gb|WP_012105311)	sspA
3608	VF0420	VWbp	Staphylococcus aureus	VFC0251	Exoenzyme	Positive	VFG048215(gb|WP_012105311)	vWbp
3609	VF0276	<alpha>-C protein	Streptococcus agalactiae	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	bca
3610	VF0277	<beta>-C protein	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	cba
3611	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cylX
3612	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cylD
3613	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cylG
3614	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	acpC
3615	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cylZ
3616	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cylA
3617	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cylB
3618	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cylE
3619	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cylF
3620	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cylI
3621	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cylJ
3622	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cylK
3623	VF0278	C5a peptidase	Streptococcus agalactiae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	scpA/scpB
3624	VF0280	CAMP factor	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cfa/cfb
3625	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	neuA
3626	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	GBS_RS06540
3627	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	neuC
3628	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	neuB
3629	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	GBS_RS06555
3630	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	GBS_RS06560
3631	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	GBS_RS06565
3632	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	GBS_RS06570
3633	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	GBS_RS06575
3634	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	GBS_RS06580
3635	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	GBS_RS06585
3636	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	GBS_RS06590
3637	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	GBS_RS06595
3638	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	GBS_RS06600
3639	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	GBS_RS06605
3640	VF0274	Capsule	Streptococcus agalactiae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	GBS_RS06610
3641	VF0282	FbsA	Streptococcus agalactiae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	fbsA
3642	VF0523	FbsB	Streptococcus agalactiae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	fbsB
3643	VF0281	Hyaluronidase	Streptococcus agalactiae	VFC0251	Exoenzyme	Negative	VFG048215(gb|WP_012105311)	hylB
3644	VF0275	Lmb	Streptococcus agalactiae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	lmb
3645	VF0527	PI-1	Streptococcus agalactiae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	GBS_RS03565
3646	VF0527	PI-1	Streptococcus agalactiae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	GBS_RS03570
3647	VF0527	PI-1	Streptococcus agalactiae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	srtC1
3648	VF0527	PI-1	Streptococcus agalactiae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	srtC2
3649	VF0527	PI-1	Streptococcus agalactiae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	GBS_RS03585
3650	VF0528	PI-2a	Streptococcus agalactiae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	pilC
3651	VF0528	PI-2a	Streptococcus agalactiae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	srtC4
3652	VF0528	PI-2a	Streptococcus agalactiae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	srtC3
3653	VF0528	PI-2a	Streptococcus agalactiae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	pilB
3654	VF0528	PI-2a	Streptococcus agalactiae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	pilA
3655	VF0526	SpaP	Streptococcus mutans	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	spaP/pac
3656	VF0143	Autolysin	Streptococcus pneumoniae	VFC0251	Exoenzyme	Negative	VFG048215(gb|WP_012105311)	cbpD
3657	VF0143	Autolysin	Streptococcus pneumoniae	VFC0251	Exoenzyme	Negative	VFG048215(gb|WP_012105311)	lytA
3658	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	cps4A
3659	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	cps4B
3660	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	cpsC
3661	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	cps4D
3662	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	cps4E
3663	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	cps4F
3664	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	cps4G
3665	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	cps4H
3666	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	cps4I
3667	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	cps4J
3668	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	cps4K
3669	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	cps4L
3670	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	wzy
3671	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	SP_RS01735
3672	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	SP_RS01740
3673	VF0150	CbpA/PspC	Streptococcus pneumoniae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	cbpA/pspC
3674	VF0145	CBPs	Streptococcus pneumoniae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	cbpG
3675	VF0145	CBPs	Streptococcus pneumoniae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	pce/cbpE
3676	VF0146	Hyaluronidase	Streptococcus pneumoniae	VFC0251	Exoenzyme	Negative	VFG048215(gb|WP_012105311)	hysA
3677	VF0147	IgA1 protease	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	zmpC
3678	VF0147	IgA1 protease	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	iga
3679	VF0148	Neuraminidase	Streptococcus pneumoniae	VFC0251	Exoenzyme	Negative	VFG048215(gb|WP_012105311)	nanB
3680	VF0283	PavA	Streptococcus pneumoniae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	pavA
3681	VF0524	PavB	Streptococcus pneumoniae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	pavB/pfbB
3682	VF0525	PfbA	Streptococcus pneumoniae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	pfbA
3683	VF0530	PI-2	Streptococcus pneumoniae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	sipA
3684	VF0530	PI-2	Streptococcus pneumoniae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	pitB
3685	VF0530	PI-2	Streptococcus pneumoniae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	srtG1
3686	VF0149	Pneumolysin	Streptococcus pneumoniae	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	ply
3687	VF0151	PsaA	Streptococcus pneumoniae	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	psaA
3688	VF0152	PspA	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	VFG048215(gb|WP_012105311)	pspA
3689	VF0529	RlrA islet	Streptococcus pneumoniae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	rrgA
3690	VF0529	RlrA islet	Streptococcus pneumoniae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	rrgB
3691	VF0529	RlrA islet	Streptococcus pneumoniae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	rrgC
3692	VF0529	RlrA islet	Streptococcus pneumoniae	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	srtC-1/srtB
